home_team,home_q1,home_q2,home_q3,home_q4,home_q5,home_final,away_team,away_q1,away_q2,away_q3,away_q4,away_q5,away_final,season,week
New England PatriotsNew England (0-9),0,7,0,7,14,14,New Orleans SaintsNew Orleans (7-2),14,7,7,3,31,31,1992,10
Indianapolis ColtsIndianapolis (4-5),0,0,0,0,0,0,Miami DolphinsMiami (7-2),14,7,0,7,28,28,1992,10
New York GiantsNY Giants (5-4),6,7,0,14,27,27,Green Bay PackersGreen Bay (3-6),0,7,0,0,7,7,1992,10
Tampa Bay BuccaneersTampa Bay (3-6),0,0,0,7,7,7,Minnesota VikingsMinnesota (7-2),14,14,0,7,35,35,1992,10
Philadelphia EaglesPhiladelphia (6-3),3,14,7,7,31,31,Los Angeles RaidersLA Raiders (3-6),0,3,0,7,10,10,1992,10
Detroit LionsDetroit (2-7),0,3,0,0,3,3,Dallas CowboysDallas (8-1),14,6,14,3,37,37,1992,10
Houston OilersHouston (5-4),0,0,0,14,14,14,Cleveland BrownsCleveland (5-4),3,7,7,7,24,24,1992,10
Kansas City ChiefsKansas City (5-4),3,10,0,3,16,16,San Diego ChargersSan Diego (4-5),0,0,7,7,14,14,1992,10
Denver BroncosDenver (6-3),3,14,3,7,27,27,New York JetsNY Jets (2-7),0,6,7,3,16,16,1992,10
Buffalo BillsBuffalo (7-2),7,14,7,0,28,28,Pittsburgh SteelersPittsburgh (6-3),0,6,14,0,20,20,1992,10
Los Angeles RamsLA Rams (3-6),0,7,0,7,14,14,Phoenix CardinalsPhoenix (3-6),3,0,10,7,20,20,1992,10
Seattle SeahawksSeattle (1-8),0,3,0,0,3,3,Washington RedskinsWashington (6-3),0,3,6,7,16,16,1992,10
Chicago BearsChicago (4-5),7,14,7,0,0,28,Cincinnati BengalsCincinnati (4-5),7,0,14,7,3,31,1992,10
Atlanta FalconsAtlanta (3-6),0,3,0,0,3,3,San Francisco 49ersSan Francisco (7-2),7,7,13,14,41,41,1992,10
Indianapolis ColtsIndianapolis (4-6),14,7,3,10,0,34,New England PatriotsNew England (1-9),14,7,0,13,3,37,1992,11
Pittsburgh SteelersPittsburgh (7-3),7,3,0,7,17,17,Detroit LionsDetroit (2-8),0,7,0,7,14,14,1992,11
New York JetsNY Jets (3-7),0,10,7,0,17,17,Cincinnati BengalsCincinnati (4-6),0,0,0,14,14,14,1992,11
Green Bay PackersGreen Bay (4-6),0,14,0,13,27,27,Philadelphia EaglesPhiladelphia (6-4),3,0,7,14,24,24,1992,11
Kansas City ChiefsKansas City (6-4),7,21,0,7,35,35,Washington RedskinsWashington (6-4),0,0,13,3,16,16,1992,11
Atlanta FalconsAtlanta (4-6),7,3,0,10,20,20,Phoenix CardinalsPhoenix (3-7),0,10,0,7,17,17,1992,11
Minnesota VikingsMinnesota (7-3),0,10,0,3,13,13,Houston OilersHouston (6-4),0,10,0,7,17,17,1992,11
Cleveland BrownsCleveland (5-5),0,3,0,10,13,13,San Diego ChargersSan Diego (5-5),7,0,0,7,14,14,1992,11
Dallas CowboysDallas (8-2),3,10,10,0,23,23,Los Angeles RamsLA Rams (4-6),7,14,0,6,27,27,1992,11
Los Angeles RaidersLA Raiders (4-6),6,7,7,0,20,20,Seattle SeahawksSeattle (1-9),0,0,0,3,3,3,1992,11
Tampa Bay BuccaneersTampa Bay (4-6),10,10,0,0,20,20,Chicago BearsChicago (4-6),0,0,3,14,17,17,1992,11
San Francisco 49ersSan Francisco (8-2),0,7,0,14,21,21,New Orleans SaintsNew Orleans (7-3),3,7,10,0,20,20,1992,11
Denver BroncosDenver (7-3),14,0,3,10,27,27,New York GiantsNY Giants (5-5),0,6,0,7,13,13,1992,11
Miami DolphinsMiami (7-3),7,10,0,3,20,20,Buffalo BillsBuffalo (8-2),3,10,13,0,26,26,1992,11
New York GiantsNY Giants (5-6),10,10,7,7,34,34,Philadelphia EaglesPhiladelphia (7-4),0,20,20,7,47,47,1992,12
Minnesota VikingsMinnesota (8-3),0,0,3,14,17,17,Cleveland BrownsCleveland (5-6),10,3,0,0,13,13,1992,12
Miami DolphinsMiami (8-3),0,10,3,6,19,19,Houston OilersHouston (6-5),10,3,3,0,16,16,1992,12
Chicago BearsChicago (4-7),3,0,0,0,3,3,Green Bay PackersGreen Bay (5-6),10,0,0,7,17,17,1992,12
Buffalo BillsBuffalo (9-2),28,10,0,3,41,41,Atlanta FalconsAtlanta (4-7),0,7,0,7,14,14,1992,12
Cincinnati BengalsCincinnati (4-7),3,3,0,7,13,13,Detroit LionsDetroit (3-8),0,9,0,10,19,19,1992,12
Pittsburgh SteelersPittsburgh (8-3),7,6,14,3,30,30,Indianapolis ColtsIndianapolis (4-7),0,0,7,7,14,14,1992,12
San Diego ChargersSan Diego (6-5),12,10,0,7,29,29,Tampa Bay BuccaneersTampa Bay (4-7),0,7,0,7,14,14,1992,12
Los Angeles RamsLA Rams (4-7),0,0,7,3,10,10,San Francisco 49ersSan Francisco (9-2),7,3,3,14,27,27,1992,12
Phoenix CardinalsPhoenix (3-8),7,0,0,3,10,10,Dallas CowboysDallas (9-2),0,10,6,0,16,16,1992,12
Los Angeles RaidersLA Raiders (5-6),3,14,0,7,24,24,Denver BroncosDenver (7-4),0,0,0,0,0,0,1992,12
New England PatriotsNew England (2-9),10,14,0,0,24,24,New York JetsNY Jets (3-8),0,3,0,0,3,3,1992,12
Seattle SeahawksSeattle (1-10),0,7,7,0,14,14,Kansas City ChiefsKansas City (7-4),10,7,7,0,24,24,1992,12
New Orleans SaintsNew Orleans (8-3),0,14,3,3,20,20,Washington RedskinsWashington (6-5),3,0,0,0,3,3,1992,12
Detroit LionsDetroit (3-9),0,7,7,7,21,21,Houston OilersHouston (7-5),0,3,7,14,24,24,1992,13
Dallas CowboysDallas (10-2),3,6,14,7,30,30,New York GiantsNY Giants (5-7),0,3,0,0,3,3,1992,13
New York JetsNY Jets (3-9),0,0,0,7,7,7,Kansas City ChiefsKansas City (8-4),3,3,14,3,23,23,1992,13
New Orleans SaintsNew Orleans (9-3),7,0,10,7,24,24,Miami DolphinsMiami (8-4),0,7,3,3,13,13,1992,13
Washington RedskinsWashington (7-5),14,6,7,14,41,41,Phoenix CardinalsPhoenix (3-9),3,0,0,0,3,3,1992,13
Cincinnati BengalsCincinnati (4-8),0,6,0,3,9,9,Pittsburgh SteelersPittsburgh (9-3),7,7,7,0,21,21,1992,13
Atlanta FalconsAtlanta (5-7),14,10,7,3,34,34,New England PatriotsNew England (2-10),0,0,0,0,0,0,1992,13
Green Bay PackersGreen Bay (6-6),3,6,3,7,19,19,Tampa Bay BuccaneersTampa Bay (4-8),7,0,7,0,14,14,1992,13
Cleveland BrownsCleveland (6-6),7,6,7,7,27,27,Chicago BearsChicago (4-8),0,7,7,0,14,14,1992,13
San Francisco 49ersSan Francisco (10-2),7,3,3,7,20,20,Philadelphia EaglesPhiladelphia (7-5),0,0,7,7,14,14,1992,13
Los Angeles RamsLA Rams (4-8),7,3,0,7,17,17,Minnesota VikingsMinnesota (9-3),7,10,14,0,31,31,1992,13
Indianapolis ColtsIndianapolis (5-7),0,3,0,10,3,16,Buffalo BillsBuffalo (9-3),0,3,7,3,0,13,1992,13
San Diego ChargersSan Diego (7-5),7,14,0,6,27,27,Los Angeles RaidersLA Raiders (5-7),0,3,0,0,3,3,1992,13
Seattle SeahawksSeattle (2-10),0,3,0,10,3,16,Denver BroncosDenver (7-5),10,0,3,0,0,13,1992,13
New Orleans SaintsNew Orleans (10-3),3,6,0,13,22,22,Atlanta FalconsAtlanta (5-8),0,0,7,7,14,14,1992,14
New England PatriotsNew England (2-11),0,0,0,0,0,0,Indianapolis ColtsIndianapolis (6-7),3,3,0,0,6,6,1992,14
Buffalo BillsBuffalo (9-4),3,7,0,7,17,17,New York JetsNY Jets (4-9),3,0,14,7,24,24,1992,14
Cleveland BrownsCleveland (7-6),10,3,21,3,37,37,Cincinnati BengalsCincinnati (4-9),0,7,7,7,21,21,1992,14
Pittsburgh SteelersPittsburgh (10-3),7,3,0,10,20,20,Seattle SeahawksSeattle (2-11),0,7,7,0,14,14,1992,14
Philadelphia EaglesPhiladelphia (8-5),7,7,7,7,28,28,Minnesota VikingsMinnesota (9-4),3,7,0,7,17,17,1992,14
Green Bay PackersGreen Bay (7-6),14,21,0,3,38,38,Detroit LionsDetroit (3-10),0,10,0,0,10,10,1992,14
Denver BroncosDenver (7-6),7,6,7,7,27,27,Dallas CowboysDallas (11-2),14,3,7,7,31,31,1992,14
Phoenix CardinalsPhoenix (3-10),14,0,7,0,21,21,San Diego ChargersSan Diego (8-5),0,10,7,10,27,27,1992,14
New York GiantsNY Giants (5-8),0,3,7,0,10,10,Washington RedskinsWashington (8-5),7,7,7,7,28,28,1992,14
Los Angeles RaidersLA Raiders (6-7),14,7,7,0,28,28,Kansas City ChiefsKansas City (8-5),0,7,0,0,7,7,1992,14
San Francisco 49ersSan Francisco (11-2),0,13,7,7,27,27,Miami DolphinsMiami (8-5),0,0,3,0,3,3,1992,14
Tampa Bay BuccaneersTampa Bay (4-9),6,21,0,0,27,27,Los Angeles RamsLA Rams (5-8),0,3,21,7,31,31,1992,14
Houston OilersHouston (8-5),0,10,7,7,24,24,Chicago BearsChicago (4-9),0,0,0,7,7,7,1992,14
Buffalo BillsBuffalo (10-4),0,21,3,3,27,27,Denver BroncosDenver (7-7),0,0,7,10,17,17,1992,15
Phoenix CardinalsPhoenix (4-10),0,9,3,7,19,19,New York GiantsNY Giants (5-9),0,0,0,0,0,0,1992,15
New York JetsNY Jets (4-10),0,6,0,0,6,6,Indianapolis ColtsIndianapolis (7-7),0,0,3,7,10,10,1992,15
Tampa Bay BuccaneersTampa Bay (4-10),0,7,0,0,7,7,Atlanta FalconsAtlanta (6-8),7,7,14,7,35,35,1992,15
Detroit LionsDetroit (4-10),7,0,14,3,24,24,Cleveland BrownsCleveland (7-7),0,0,0,14,14,14,1992,15
Kansas City ChiefsKansas City (9-5),3,3,7,14,27,27,New England PatriotsNew England (2-12),13,0,0,7,20,20,1992,15
Minnesota VikingsMinnesota (9-5),7,0,3,7,17,17,San Francisco 49ersSan Francisco (12-2),3,14,3,0,20,20,1992,15
Chicago BearsChicago (5-9),3,10,7,10,30,30,Pittsburgh SteelersPittsburgh (10-4),0,3,0,3,6,6,1992,15
Seattle SeahawksSeattle (2-12),3,7,0,7,0,17,Philadelphia EaglesPhiladelphia (9-5),3,7,0,7,3,20,1992,15
Washington RedskinsWashington (9-5),0,7,3,10,20,20,Dallas CowboysDallas (11-3),3,14,0,0,17,17,1992,15
Los Angeles RamsLA Rams (5-9),0,0,0,14,14,14,New Orleans SaintsNew Orleans (11-3),6,17,7,7,37,37,1992,15
San Diego ChargersSan Diego (9-5),3,7,14,3,27,27,Cincinnati BengalsCincinnati (4-10),7,3,0,0,10,10,1992,15
Houston OilersHouston (8-6),0,0,7,7,14,14,Green Bay PackersGreen Bay (8-6),0,3,6,7,16,16,1992,15
Miami DolphinsMiami (9-5),0,10,7,3,20,20,Los Angeles RaidersLA Raiders (6-8),0,0,0,7,7,7,1992,15
New York GiantsNY Giants (6-9),14,7,14,0,35,35,Kansas City ChiefsKansas City (9-6),0,7,7,7,21,21,1992,16
San Francisco 49ersSan Francisco (13-2),7,0,7,7,21,21,Tampa Bay BuccaneersTampa Bay (4-11),7,0,0,7,14,14,1992,16
Indianapolis ColtsIndianapolis (8-7),0,3,7,6,16,16,Phoenix CardinalsPhoenix (4-11),7,3,0,3,13,13,1992,16
Pittsburgh SteelersPittsburgh (10-5),0,3,0,0,3,3,Minnesota VikingsMinnesota (10-5),0,0,0,6,6,6,1992,16
Cincinnati BengalsCincinnati (5-10),14,0,3,3,20,20,New England PatriotsNew England (2-13),7,0,0,3,10,10,1992,16
Cleveland BrownsCleveland (7-8),7,0,7,0,14,14,Houston OilersHouston (9-6),0,3,0,14,17,17,1992,16
New Orleans SaintsNew Orleans (11-4),6,7,3,0,16,16,Buffalo BillsBuffalo (11-4),3,0,7,10,20,20,1992,16
Green Bay PackersGreen Bay (9-6),0,28,0,0,28,28,Los Angeles RamsLA Rams (5-10),7,3,3,0,13,13,1992,16
Philadelphia EaglesPhiladelphia (10-5),0,7,7,3,17,17,Washington RedskinsWashington (9-6),0,13,0,0,13,13,1992,16
Los Angeles RaidersLA Raiders (6-9),0,0,7,7,14,14,San Diego ChargersSan Diego (10-5),3,20,3,10,36,36,1992,16
Detroit LionsDetroit (5-10),3,10,0,3,16,16,Chicago BearsChicago (5-10),0,0,3,0,3,3,1992,16
Denver BroncosDenver (8-7),0,0,7,3,10,10,Seattle SeahawksSeattle (2-13),0,3,3,0,6,6,1992,16
Miami DolphinsMiami (10-5),7,0,0,12,19,19,New York JetsNY Jets (4-11),0,0,14,3,17,17,1992,16
Atlanta FalconsAtlanta (6-9),7,3,0,7,17,17,Dallas CowboysDallas (12-3),3,17,14,7,41,41,1992,16
New York JetsNY Jets (4-12),0,0,0,0,0,0,New Orleans SaintsNew Orleans (12-4),7,3,7,3,20,20,1992,17
Washington RedskinsWashington (9-7),0,3,7,10,20,20,Los Angeles RaidersLA Raiders (7-9),0,0,7,14,21,21,1992,17
New England PatriotsNew England (2-14),7,6,0,0,0,13,Miami DolphinsMiami (11-5),3,0,3,7,3,16,1992,17
Kansas City ChiefsKansas City (10-6),0,14,7,21,42,42,Denver BroncosDenver (8-8),7,0,3,10,20,20,1992,17
Pittsburgh SteelersPittsburgh (11-5),7,10,3,3,23,23,Cleveland BrownsCleveland (7-9),0,3,7,3,13,13,1992,17
Minnesota VikingsMinnesota (11-5),7,13,7,0,27,27,Green Bay PackersGreen Bay (9-7),7,0,0,0,7,7,1992,17
Cincinnati BengalsCincinnati (5-11),3,14,0,0,17,17,Indianapolis ColtsIndianapolis (9-7),0,0,7,14,21,21,1992,17
Philadelphia EaglesPhiladelphia (11-5),7,10,0,3,20,20,New York GiantsNY Giants (6-10),0,0,3,7,10,10,1992,17
Seattle SeahawksSeattle (2-14),7,0,7,0,14,14,San Diego ChargersSan Diego (11-5),0,6,7,18,31,31,1992,17
Los Angeles RamsLA Rams (6-10),14,0,3,21,38,38,Atlanta FalconsAtlanta (6-10),0,20,0,7,27,27,1992,17
Dallas CowboysDallas (13-3),0,3,24,0,27,27,Chicago BearsChicago (5-11),0,0,0,14,14,14,1992,17
Phoenix CardinalsPhoenix (4-12),3,0,0,0,3,3,Tampa Bay BuccaneersTampa Bay (5-11),0,7,0,0,7,7,1992,17
Houston OilersHouston (10-6),10,10,0,7,27,27,Buffalo BillsBuffalo (11-5),3,0,0,0,3,3,1992,17
San Francisco 49ersSan Francisco (14-2),0,7,0,17,24,24,Detroit LionsDetroit (5-11),3,3,0,0,6,6,1992,17
Philadelphia EaglesPhiladelphia (1-0),7,7,2,7,23,23,Phoenix CardinalsPhoenix (0-1),0,3,7,7,17,17,1993,1
Pittsburgh SteelersPittsburgh (0-1),0,3,10,0,13,13,San Francisco 49ersSan Francisco (1-0),10,7,0,7,24,24,1993,1
Green Bay PackersGreen Bay (1-0),9,10,14,3,36,36,Los Angeles RamsLA Rams (0-1),3,3,0,0,6,6,1993,1
Detroit LionsDetroit (1-0),14,10,3,3,30,30,Atlanta FalconsAtlanta (0-1),0,3,3,7,13,13,1993,1
Cleveland BrownsCleveland (1-0),0,14,6,7,27,27,Cincinnati BengalsCincinnati (0-1),14,0,0,0,14,14,1993,1
New York JetsNY Jets (0-1),0,6,0,14,20,20,Denver BroncosDenver (1-0),6,7,13,0,26,26,1993,1
Tampa Bay BuccaneersTampa Bay (0-1),3,0,0,0,3,3,Kansas City ChiefsKansas City (1-0),0,17,7,3,27,27,1993,1
Indianapolis ColtsIndianapolis (0-1),7,0,3,10,20,20,Miami DolphinsMiami (1-0),7,3,7,7,24,24,1993,1
Buffalo BillsBuffalo (1-0),0,17,0,21,38,38,New England PatriotsNew England (0-1),0,7,7,0,14,14,1993,1
Los Angeles RaidersLA Raiders (1-0),7,14,0,3,24,24,Minnesota VikingsMinnesota (0-1),0,0,0,7,7,7,1993,1
Chicago BearsChicago (0-1),0,7,10,3,20,20,New York GiantsNY Giants (1-0),3,6,7,10,26,26,1993,1
San Diego ChargersSan Diego (1-0),6,6,0,6,18,18,Seattle SeahawksSeattle (0-1),7,3,0,2,12,12,1993,1
New Orleans SaintsNew Orleans (1-0),3,10,6,14,33,33,Houston OilersHouston (0-1),7,0,0,14,21,21,1993,1
Washington RedskinsWashington (1-0),0,14,14,7,35,35,Dallas CowboysDallas (0-1),6,0,7,3,16,16,1993,1
Atlanta FalconsAtlanta (0-2),0,10,0,21,31,31,New Orleans SaintsNew Orleans (2-0),10,14,7,3,34,34,1993,2
Green Bay PackersGreen Bay (1-1),7,3,7,0,17,17,Philadelphia EaglesPhiladelphia (2-0),0,7,0,13,20,20,1993,2
Washington RedskinsWashington (1-1),0,0,7,3,10,10,Phoenix CardinalsPhoenix (1-1),10,7,0,0,17,17,1993,2
New York GiantsNY Giants (2-0),7,10,3,3,23,23,Tampa Bay BuccaneersTampa Bay (0-2),0,7,0,0,7,7,1993,2
Minnesota VikingsMinnesota (1-1),0,3,0,7,10,10,Chicago BearsChicago (0-2),7,0,0,0,7,7,1993,2
New England PatriotsNew England (0-2),6,3,0,7,0,16,Detroit LionsDetroit (2-0),7,0,3,6,3,19,1993,2
Cincinnati BengalsCincinnati (0-2),3,0,3,0,6,6,Indianapolis ColtsIndianapolis (1-1),0,3,3,3,9,9,1993,2
Houston OilersHouston (1-1),0,7,6,17,30,30,Kansas City ChiefsKansas City (1-1),0,0,0,0,0,0,1993,2
Dallas CowboysDallas (0-2),0,3,0,7,10,10,Buffalo BillsBuffalo (2-0),7,3,0,3,13,13,1993,2
Miami DolphinsMiami (1-1),7,7,0,0,14,14,New York JetsNY Jets (1-1),0,14,3,7,24,24,1993,2
Los Angeles RamsLA Rams (1-1),0,14,3,10,27,27,Pittsburgh SteelersPittsburgh (0-2),0,0,0,0,0,0,1993,2
Denver BroncosDenver (2-0),0,17,7,10,34,34,San Diego ChargersSan Diego (1-1),0,0,14,3,17,17,1993,2
Seattle SeahawksSeattle (0-2),0,10,0,3,13,13,Los Angeles RaidersLA Raiders (2-0),7,10,0,0,17,17,1993,2
Cleveland BrownsCleveland (2-0),3,17,3,0,23,23,San Francisco 49ersSan Francisco (1-1),6,7,0,0,13,13,1993,2
Philadelphia EaglesPhiladelphia (3-0),3,7,7,17,34,34,Washington RedskinsWashington (1-2),0,14,7,10,31,31,1993,3
New Orleans SaintsNew Orleans (3-0),0,7,7,0,14,14,Detroit LionsDetroit (2-1),0,3,0,0,3,3,1993,3
New York GiantsNY Giants (3-0),7,6,7,0,20,20,Los Angeles RamsLA Rams (1-2),0,3,0,7,10,10,1993,3
Pittsburgh SteelersPittsburgh (1-2),7,10,10,7,34,34,Cincinnati BengalsCincinnati (0-3),0,7,0,0,7,7,1993,3
New England PatriotsNew England (0-3),0,0,0,14,14,14,Seattle SeahawksSeattle (1-2),7,0,10,0,17,17,1993,3
San Francisco 49ersSan Francisco (2-1),3,6,14,14,37,37,Atlanta FalconsAtlanta (0-3),3,10,7,10,30,30,1993,3
Los Angeles RaidersLA Raiders (2-1),10,3,0,3,16,16,Cleveland BrownsCleveland (3-0),0,0,0,19,19,19,1993,3
San Diego ChargersSan Diego (2-1),3,6,3,6,18,18,Houston OilersHouston (1-2),0,14,0,3,17,17,1993,3
Phoenix CardinalsPhoenix (1-2),0,0,7,3,10,10,Dallas CowboysDallas (1-2),7,3,7,0,17,17,1993,3
Kansas City ChiefsKansas City (2-1),6,6,0,3,15,15,Denver BroncosDenver (2-1),0,0,0,7,7,7,1993,3
Detroit LionsDetroit (3-1),6,10,7,3,26,26,Phoenix CardinalsPhoenix (1-3),0,17,0,3,20,20,1993,4
Chicago BearsChicago (1-2),0,28,3,16,47,47,Tampa Bay BuccaneersTampa Bay (0-3),3,7,0,7,17,17,1993,4
Minnesota VikingsMinnesota (2-1),3,3,6,3,15,15,Green Bay PackersGreen Bay (1-2),7,3,0,3,13,13,1993,4
Houston OilersHouston (1-3),0,3,10,0,13,13,Los Angeles RamsLA Rams (2-2),7,7,7,7,28,28,1993,4
Indianapolis ColtsIndianapolis (2-1),0,6,3,14,23,23,Cleveland BrownsCleveland (3-1),0,0,7,3,10,10,1993,4
Buffalo BillsBuffalo (2-1),0,6,0,7,13,13,Miami DolphinsMiami (2-1),16,3,3,0,22,22,1993,4
New Orleans SaintsNew Orleans (4-0),3,7,3,3,16,16,San Francisco 49ersSan Francisco (2-2),0,3,7,3,13,13,1993,4
Cincinnati BengalsCincinnati (0-4),0,0,0,10,10,10,Seattle SeahawksSeattle (2-2),0,6,3,10,19,19,1993,4
New York JetsNY Jets (2-1),14,21,0,10,45,45,New England PatriotsNew England (0-4),0,0,0,7,7,7,1993,4
Atlanta FalconsAtlanta (0-4),14,3,0,0,17,17,Pittsburgh SteelersPittsburgh (2-2),7,17,7,14,45,45,1993,4
Chicago BearsChicago (2-2),0,3,3,0,6,6,Atlanta FalconsAtlanta (0-5),0,0,0,0,0,0,1993,5
Tampa Bay BuccaneersTampa Bay (1-3),0,3,21,3,27,27,Detroit LionsDetroit (3-2),7,3,0,0,10,10,1993,5
Dallas CowboysDallas (2-2),10,6,13,7,36,36,Green Bay PackersGreen Bay (1-3),7,0,7,0,14,14,1993,5
Kansas City ChiefsKansas City (3-1),14,7,3,0,24,24,Los Angeles RaidersLA Raiders (2-2),0,3,0,6,9,9,1993,5
San Francisco 49ersSan Francisco (3-2),7,14,3,14,38,38,Minnesota VikingsMinnesota (2-2),7,2,3,7,19,19,1993,5
Los Angeles RamsLA Rams (2-3),3,0,3,0,6,6,New Orleans SaintsNew Orleans (5-0),10,3,3,21,37,37,1993,5
New York JetsNY Jets (2-2),14,7,7,2,30,30,Philadelphia EaglesPhiladelphia (4-0),0,14,7,14,35,35,1993,5
Denver BroncosDenver (3-1),21,7,7,0,35,35,Indianapolis ColtsIndianapolis (2-2),0,10,3,0,13,13,1993,5
Seattle SeahawksSeattle (3-2),7,10,7,7,31,31,San Diego ChargersSan Diego (2-2),7,0,0,7,14,14,1993,5
Buffalo BillsBuffalo (3-1),10,0,0,7,17,17,New York GiantsNY Giants (3-1),0,14,0,0,14,14,1993,5
Miami DolphinsMiami (3-1),14,0,0,3,17,17,Washington RedskinsWashington (1-3),0,3,0,7,10,10,1993,5
Philadelphia EaglesPhiladelphia (4-1),0,0,0,6,6,6,Chicago BearsChicago (3-2),10,7,0,0,17,17,1993,6
Washington RedskinsWashington (1-4),0,7,0,0,7,7,New York GiantsNY Giants (4-1),7,20,0,14,41,41,1993,6
Minnesota VikingsMinnesota (3-2),0,12,0,3,15,15,Tampa Bay BuccaneersTampa Bay (1-4),0,0,0,0,0,0,1993,6
Indianapolis ColtsIndianapolis (2-3),0,3,0,0,3,3,Dallas CowboysDallas (3-2),14,0,7,6,27,27,1993,6
Kansas City ChiefsKansas City (4-1),0,7,7,3,17,17,Cincinnati BengalsCincinnati (0-5),3,9,0,3,15,15,1993,6
Cleveland BrownsCleveland (3-2),7,7,0,0,14,14,Miami DolphinsMiami (4-1),0,10,14,0,24,24,1993,6
Pittsburgh SteelersPittsburgh (3-2),3,3,7,3,16,16,San Diego ChargersSan Diego (2-3),0,3,0,0,3,3,1993,6
Phoenix CardinalsPhoenix (1-4),0,14,0,7,21,21,New England PatriotsNew England (1-4),0,13,3,7,23,23,1993,6
Los Angeles RaidersLA Raiders (3-2),0,7,10,7,24,24,New York JetsNY Jets (2-3),0,17,0,3,20,20,1993,6
Green Bay PackersGreen Bay (2-3),17,13,0,0,30,30,Denver BroncosDenver (3-2),0,7,14,6,27,27,1993,6
Buffalo BillsBuffalo (4-1),7,21,0,7,35,35,Houston OilersHouston (1-4),7,0,0,0,7,7,1993,6
Atlanta FalconsAtlanta (1-5),3,7,7,13,30,30,Los Angeles RamsLA Rams (2-4),10,7,7,0,24,24,1993,7
Pittsburgh SteelersPittsburgh (4-2),14,10,6,7,37,37,New Orleans SaintsNew Orleans (5-1),0,0,0,14,14,14,1993,7
New York GiantsNY Giants (5-1),0,14,0,7,21,21,Philadelphia EaglesPhiladelphia (4-2),0,3,0,7,10,10,1993,7
Cincinnati BengalsCincinnati (0-6),0,7,3,7,17,17,Cleveland BrownsCleveland (4-2),7,14,0,7,28,28,1993,7
New England PatriotsNew England (1-5),0,0,7,7,14,14,Houston OilersHouston (2-4),0,14,7,7,28,28,1993,7
Detroit LionsDetroit (4-2),0,14,13,3,30,30,Seattle SeahawksSeattle (3-3),7,0,3,0,10,10,1993,7
Dallas CowboysDallas (4-2),3,13,7,3,26,26,San Francisco 49ersSan Francisco (3-3),10,0,7,0,17,17,1993,7
Phoenix CardinalsPhoenix (2-4),0,13,7,16,36,36,Washington RedskinsWashington (1-5),3,0,3,0,6,6,1993,7
San Diego ChargersSan Diego (2-4),0,7,0,7,14,14,Kansas City ChiefsKansas City (5-1),7,3,0,7,17,17,1993,7
Denver BroncosDenver (3-3),0,0,3,17,20,20,Los Angeles RaidersLA Raiders (4-2),10,3,0,10,23,23,1993,7
Tampa Bay BuccaneersTampa Bay (1-5),0,0,7,7,14,14,Green Bay PackersGreen Bay (3-3),7,17,6,7,37,37,1993,8
New Orleans SaintsNew Orleans (5-2),3,3,7,2,15,15,Atlanta FalconsAtlanta (2-5),0,17,3,6,26,26,1993,8
New York JetsNY Jets (2-4),7,0,0,3,10,10,Buffalo BillsBuffalo (5-1),0,6,7,6,19,19,1993,8
Houston OilersHouston (3-4),7,0,7,14,28,28,Cincinnati BengalsCincinnati (0-7),0,9,3,0,12,12,1993,8
Cleveland BrownsCleveland (5-2),0,14,7,7,28,28,Pittsburgh SteelersPittsburgh (4-3),0,14,6,3,23,23,1993,8
San Francisco 49ersSan Francisco (4-3),0,14,0,14,28,28,Phoenix CardinalsPhoenix (2-5),0,0,0,14,14,14,1993,8
Los Angeles RamsLA Rams (2-5),0,0,0,13,13,13,Detroit LionsDetroit (5-2),0,3,3,10,16,16,1993,8
Seattle SeahawksSeattle (4-3),0,3,0,7,10,10,New England PatriotsNew England (1-6),0,0,3,6,9,9,1993,8
Miami DolphinsMiami (5-1),17,3,14,7,41,41,Indianapolis ColtsIndianapolis (2-4),0,6,7,14,27,27,1993,8
Chicago BearsChicago (3-3),3,6,0,3,12,12,Minnesota VikingsMinnesota (4-2),10,3,6,0,19,19,1993,8
Green Bay PackersGreen Bay (4-3),3,7,0,7,17,17,Chicago BearsChicago (3-4),0,3,0,0,3,3,1993,9
Philadelphia EaglesPhiladelphia (4-3),0,7,0,3,10,10,Dallas CowboysDallas (5-2),3,7,3,10,23,23,1993,9
Atlanta FalconsAtlanta (2-6),0,0,10,14,24,24,Tampa Bay BuccaneersTampa Bay (2-5),7,10,14,0,31,31,1993,9
Miami DolphinsMiami (6-1),6,7,14,3,30,30,Kansas City ChiefsKansas City (5-2),0,3,0,7,10,10,1993,9
Indianapolis ColtsIndianapolis (3-4),3,0,0,6,9,9,New England PatriotsNew England (1-7),0,3,0,3,6,6,1993,9
New York GiantsNY Giants (5-2),3,3,0,0,6,6,New York JetsNY Jets (3-4),0,3,7,0,10,10,1993,9
San Francisco 49ersSan Francisco (5-3),6,17,7,10,40,40,Los Angeles RamsLA Rams (2-6),3,0,7,7,17,17,1993,9
Phoenix CardinalsPhoenix (2-6),10,7,0,0,17,17,New Orleans SaintsNew Orleans (6-2),7,0,3,10,20,20,1993,9
Los Angeles RaidersLA Raiders (4-3),10,0,7,6,23,23,San Diego ChargersSan Diego (3-4),7,3,14,6,30,30,1993,9
Denver BroncosDenver (4-3),0,21,7,0,28,28,Seattle SeahawksSeattle (4-4),7,0,3,7,17,17,1993,9
