home_name,home_q1,home_q2,home_q3,home_q4,home_final,away_name,away_q1,away_q2,away_q3,away_q4,away_final,year,week
Minnesota,14,0,7,0,21,Chicago,0,7,0,7,14,2012,14
Jacksonville,0,3,0,7,10,N.Y. Jets,0,0,10,7,17,2012,14
Tampa Bay,0,0,7,14,21,Philadelphia,0,10,0,13,23,2012,14
Pittsburgh,0,3,7,14,24,San Diego,3,10,14,7,34,2012,14
Buffalo,3,3,6,0,12,St. Louis,0,0,7,8,15,2012,14
Washington,14,0,6,8,31,Baltimore,7,14,0,7,28,2012,14
San Francisco,0,6,7,14,27,Miami,0,3,3,7,13,2012,14
N.Y. Giants,14,7,14,17,52,New Orleans,7,6,14,0,27,2012,14
Seattle,10,28,13,7,58,Arizona,0,0,0,0,0,2012,14
Green Bay,0,10,7,10,27,Detroit,7,7,3,3,20,2012,14
New England,14,7,7,14,42,Houston,0,0,7,7,14,2012,14
Philadelphia,0,13,0,0,13,Cincinnati,10,0,14,10,34,2012,15
Atlanta,14,3,10,7,34,N.Y. Giants,0,0,0,0,0,2012,15
Baltimore,0,0,3,14,17,Denver,3,14,14,3,34,2012,15
Chicago,0,7,3,3,13,Green Bay,0,14,7,0,21,2012,15
Houston,10,10,3,6,29,Indianapolis,0,10,7,0,17,2012,15
Miami,3,7,6,8,24,Jacksonville,3,0,0,0,3,2012,15
St. Louis,0,7,0,15,22,Minnesota,7,23,3,3,36,2012,15
New Orleans,7,17,7,10,41,Tampa Bay,0,0,0,0,0,2012,15
Cleveland,7,7,0,7,21,Washington,7,3,14,14,38,2012,15
Arizona,0,21,3,14,38,Detroit,0,7,3,0,10,2012,15
San Diego,0,0,0,7,7,Carolina,21,3,7,0,31,2012,15
Buffalo,7,10,0,0,17,Seattle,14,17,16,3,50,2012,15
Dallas,3,7,7,7,27,Pittsburgh,0,10,7,7,24,2012,15
Oakland,3,6,3,3,15,Kansas City,0,0,0,0,0,2012,15
New England,0,3,7,24,34,San Francisco,7,10,14,10,41,2012,15
Tennessee,0,7,7,0,14,N.Y. Jets,3,0,7,0,10,2012,15
Detroit,3,3,7,5,18,Atlanta,7,14,0,10,31,2012,16
Carolina,7,7,0,3,17,Oakland,0,3,0,3,6,2012,16
Pittsburgh,0,7,3,0,10,Cincinnati,7,3,0,3,13,2012,16
Green Bay,14,6,14,21,55,Tennessee,0,0,0,7,7,2012,16
Kansas City,3,0,10,0,13,Indianapolis,7,6,0,7,20,2012,16
Miami,7,7,10,0,24,Buffalo,0,3,0,7,10,2012,16
Houston,3,0,3,0,6,Minnesota,7,6,3,7,23,2012,16
Jacksonville,10,3,0,3,16,New England,3,10,3,7,23,2012,16
Dallas,0,14,3,14,31,New Orleans,7,10,7,7,34,2012,16
N.Y. Jets,14,0,0,3,17,San Diego,7,3,14,3,27,2012,16
Tampa Bay,3,3,7,0,13,St. Louis,0,14,14,0,28,2012,16
Philadelphia,7,3,3,7,20,Washington,0,13,14,0,27,2012,16
Denver,7,7,7,13,34,Cleveland,3,0,3,6,12,2012,16
Baltimore,14,10,3,6,33,N.Y. Giants,7,0,0,7,14,2012,16
Arizona,3,3,0,7,13,Chicago,7,14,7,0,28,2012,16
Seattle,14,14,7,7,42,San Francisco,0,6,0,7,13,2012,16
Buffalo,7,7,0,14,28,N.Y. Jets,3,6,0,0,9,2012,17
New Orleans,0,17,7,14,38,Carolina,3,10,14,17,44,2012,17
Detroit,3,7,7,7,24,Chicago,10,10,3,3,26,2012,17
Cincinnati,0,7,6,10,23,Baltimore,7,0,0,10,17,2012,17
Indianapolis,7,7,7,7,28,Houston,3,3,10,0,16,2012,17
N.Y. Giants,21,14,0,7,42,Philadelphia,0,7,0,0,7,2012,17
Pittsburgh,0,10,7,7,24,Cleveland,0,3,7,0,10,2012,17
Atlanta,3,0,7,7,17,Tampa Bay,3,10,9,0,22,2012,17
Tennessee,7,14,14,3,38,Jacksonville,7,7,0,6,20,2012,17
Denver,7,14,14,3,38,Kansas City,0,3,0,0,3,2012,17
Minnesota,10,10,7,10,37,Green Bay,0,10,14,10,34,2012,17
New England,7,14,0,7,28,Miami,0,0,0,0,0,2012,17
San Diego,10,7,7,0,24,Oakland,0,7,0,14,21,2012,17
San Francisco,0,7,10,10,27,Arizona,3,3,0,7,13,2012,17
Seattle,0,3,10,7,20,St. Louis,0,7,3,3,13,2012,17
Washington,0,7,7,14,28,Dallas,0,7,0,11,18,2012,17
Denver,0,14,21,14,49,Baltimore,7,10,0,10,27,2013,1
Chicago,7,3,7,7,24,Cincinnati,7,7,7,0,21,2013,1
Detroit,3,10,14,7,34,Minnesota,7,7,10,0,24,2013,1
Indianapolis,7,7,0,7,21,Oakland,0,7,3,7,17,2013,1
Jacksonville,2,0,0,0,2,Kansas City,14,7,0,7,28,2013,1
Cleveland,0,7,3,0,10,Miami,3,3,7,10,23,2013,1
Buffalo,0,14,7,0,21,New England,10,7,0,6,23,2013,1
New Orleans,0,13,7,3,23,Atlanta,10,0,7,0,17,2013,1
N.Y. Jets,2,10,0,6,18,Tampa Bay,7,7,0,3,17,2013,1
Carolina,0,7,0,0,7,Seattle,0,3,3,6,12,2013,1
Pittsburgh,2,0,0,7,9,Tennessee,0,7,3,6,16,2013,1
San Francisco,7,7,7,13,34,Green Bay,7,7,7,7,28,2013,1
St. Louis,0,10,3,14,27,Arizona,0,10,14,0,24,2013,1
Dallas,3,10,14,9,36,N.Y. Giants,3,7,7,14,31,2013,1
Washington,7,0,7,13,27,Philadelphia,12,14,7,0,33,2013,1
San Diego,7,14,7,0,28,Houston,7,0,7,17,31,2013,1
New England,10,3,0,0,13,N.Y. Jets,3,0,7,0,10,2013,2
Atlanta,14,10,0,7,31,St. Louis,0,3,7,14,24,2013,2
Baltimore,0,0,7,7,14,Cleveland,3,3,0,0,6,2013,2
Buffalo,0,3,11,10,24,Carolina,0,7,7,9,23,2013,2
Chicago,14,10,0,7,31,Minnesota,7,14,3,6,30,2013,2
Green Bay,10,14,14,0,38,Washington,0,0,7,13,20,2013,2
Houston,7,0,7,10,30,Tennessee,7,3,0,14,24,2013,2
Kansas City,7,0,7,3,17,Dallas,10,0,3,3,16,2013,2
Indianapolis,3,14,3,0,20,Miami,14,3,7,0,24,2013,2
Philadelphia,3,7,10,10,30,San Diego,3,10,7,13,33,2013,2
Arizona,0,10,6,9,25,Detroit,0,14,7,0,21,2013,2
Tampa Bay,7,0,0,7,14,New Orleans,10,0,3,3,16,2013,2
N.Y. Giants,3,6,7,7,23,Denver,0,10,14,17,41,2013,2
Oakland,7,3,3,6,19,Jacksonville,0,3,0,6,9,2013,2
Seattle,0,5,7,17,29,San Francisco,0,0,3,0,3,2013,2
Cincinnati,7,3,7,3,20,Pittsburgh,3,7,0,0,10,2013,2
Philadelphia,6,0,3,7,16,Kansas City,10,6,0,10,26,2013,3
Baltimore,0,17,7,6,30,Houston,3,6,0,0,9,2013,3
Carolina,7,10,14,7,38,N.Y. Giants,0,0,0,0,0,2013,3
Cincinnati,14,0,7,13,34,Green Bay,0,16,14,0,30,2013,3
Minnesota,7,10,7,3,27,Cleveland,7,17,0,7,31,2013,3
Dallas,10,7,7,7,31,St. Louis,0,0,7,0,7,2013,3
Washington,7,7,3,3,20,Detroit,7,10,0,10,27,2013,3
New England,0,17,3,3,23,Tampa Bay,3,0,0,0,3,2013,3
New Orleans,7,7,3,14,31,Arizona,7,0,0,0,7,2013,3
Tennessee,0,10,0,10,20,San Diego,7,3,7,0,17,2013,3
Miami,0,10,10,7,27,Atlanta,7,6,7,3,23,2013,3
San Francisco,7,0,0,0,7,Indianapolis,7,3,3,14,27,2013,3
N.Y. Jets,7,10,3,7,27,Buffalo,0,6,6,8,20,2013,3
Seattle,7,17,14,7,45,Jacksonville,0,0,10,7,17,2013,3
Pittsburgh,0,10,10,3,23,Chicago,17,7,3,13,40,2013,3
Denver,10,17,3,7,37,Oakland,0,7,7,7,21,2013,3
Denver,10,17,3,7,37,St. Louis,3,0,0,8,11,2013,4
Denver,10,17,3,7,37,Tampa Bay,7,3,0,0,10,2013,4
Denver,10,17,3,7,37,Buffalo,6,14,3,0,23,2013,4
Denver,10,17,3,7,37,Cleveland,7,0,3,7,17,2013,4
Denver,10,17,3,7,37,Detroit,3,27,7,3,40,2013,4
Denver,10,17,3,7,37,Jacksonville,3,0,0,0,3,2013,4
Denver,10,17,3,7,37,Kansas City,0,10,7,14,31,2013,4
Denver,10,17,3,7,37,Minnesota,10,10,14,0,34,2013,4
Denver,10,17,3,7,37,Houston,0,20,0,0,20,2013,4
Denver,10,17,3,7,37,Tennessee,10,14,0,14,38,2013,4
Denver,10,17,3,7,37,Denver,14,7,21,10,52,2013,4
Denver,10,17,3,7,37,San Diego,7,6,7,10,30,2013,4
Denver,10,17,3,7,37,Oakland,14,0,0,0,14,2013,4
Denver,10,17,3,7,37,Atlanta,3,7,0,13,23,2013,4
Denver,10,17,3,7,37,New Orleans,7,14,14,3,38,2013,4
Denver,10,17,3,7,37,New Orleans,7,14,14,3,38,2013,5
Denver,10,17,3,7,37,Chicago,7,17,3,0,27,2013,6
Denver,10,17,3,7,37,Minnesota,0,3,0,7,10,2013,6
Denver,10,17,3,7,37,Buffalo,7,3,0,14,24,2013,6
Denver,10,17,3,7,37,Cleveland,0,17,0,0,17,2013,6
Denver,10,17,3,7,37,Baltimore,0,0,3,14,17,2013,6
Denver,10,17,3,7,37,Kansas City,0,7,7,10,24,2013,6
Denver,10,17,3,7,37,Tampa Bay,3,14,0,3,20,2013,6
Denver,10,17,3,7,37,N.Y. Jets,3,3,0,0,6,2013,6
Denver,10,17,3,7,37,Houston,0,6,0,7,13,2013,6
Denver,10,17,3,7,37,Denver,14,0,14,7,35,2013,6
Denver,10,17,3,7,37,Seattle,0,7,3,10,20,2013,6
Denver,10,17,3,7,37,New England,3,14,3,10,30,2013,6
Denver,10,17,3,7,37,San Francisco,6,16,0,10,32,2013,6
Denver,10,17,3,7,37,Dallas,7,7,7,10,31,2013,6
Denver,10,17,3,7,37,San Diego,0,10,3,6,19,2013,6
Denver,10,17,3,7,37,Arizona,0,10,3,9,22,2013,7
Denver,10,17,3,7,37,Atlanta,7,17,0,7,31,2013,7
Denver,10,17,3,7,37,Miami,0,14,7,0,21,2013,7
Denver,10,17,3,7,37,Carolina,7,10,10,3,30,2013,7
Denver,10,17,3,7,37,Detroit,7,3,7,7,24,2013,7
Denver,10,17,3,7,37,Philadelphia,0,0,0,3,3,2013,7
Denver,10,17,3,7,37,N.Y. Jets,7,3,17,0,30,2013,7
Denver,10,17,3,7,37,Jacksonville,0,3,3,0,6,2013,7
Denver,10,17,3,7,37,Washington,3,21,7,14,45,2013,7
Denver,10,17,3,7,37,Tennessee,0,0,0,17,17,2013,7
Denver,10,17,3,7,37,Green Bay,14,3,0,14,31,2013,7
Denver,10,17,3,7,37,Kansas City,7,7,3,0,17,2013,7
Denver,10,17,3,7,37,Pittsburgh,7,3,3,6,19,2013,7
Denver,10,17,3,7,37,Indianapolis,10,16,7,6,39,2013,7
Denver,10,17,3,7,37,N.Y. Giants,3,7,7,6,23,2013,7
Denver,10,17,3,7,37,N.Y. Giants,3,7,7,6,23,2013,8
Denver,10,17,3,7,37,N.Y. Giants,3,7,7,6,23,2013,9
Denver,10,17,3,7,37,N.Y. Giants,3,7,7,6,23,2013,10
Denver,10,17,3,7,37,Tennessee,14,3,0,10,27,2013,11
Denver,10,17,3,7,37,Jacksonville,14,0,0,0,14,2013,11
Denver,10,17,3,7,37,Buffalo,0,20,14,3,37,2013,11
Denver,10,17,3,7,37,Chicago,0,13,0,7,23,2013,11
Denver,10,17,3,7,37,Cincinnati,0,31,0,10,41,2013,11
Denver,10,17,3,7,37,Houston,0,17,0,6,23,2013,11
Denver,10,17,3,7,37,Philadelphia,7,10,7,0,24,2013,11
Denver,10,17,3,7,37,Pittsburgh,14,6,3,14,37,2013,11
Denver,10,17,3,7,37,Tampa Bay,3,21,14,3,41,2013,11
Denver,10,17,3,7,37,Miami,3,7,7,3,20,2013,11
Denver,10,17,3,7,37,New Orleans,7,7,0,9,23,2013,11
Denver,10,17,3,7,37,N.Y. Giants,7,3,10,7,27,2013,11
Denver,10,17,3,7,37,Seattle,10,14,0,17,41,2013,11
Denver,10,17,3,7,37,Denver,10,7,7,3,27,2013,11
Denver,10,17,3,7,37,Carolina,7,3,7,7,24,2013,11
Denver,10,17,3,7,37,Carolina,7,3,7,7,24,2013,12
Detroit,0,17,9,14,40,Green Bay,0,10,0,0,10,2013,13
Dallas,7,7,7,10,31,Oakland,7,14,0,3,24,2013,13
Baltimore,7,3,6,6,22,Pittsburgh,0,0,7,13,20,2013,13
Carolina,7,10,7,3,27,Tampa Bay,6,0,0,0,6,2013,13
Indianapolis,6,6,3,7,22,Tennessee,0,7,7,0,14,2013,13
Cleveland,7,7,7,7,28,Jacksonville,7,13,0,12,32,2013,13
N.Y. Jets,0,0,3,0,3,Miami,0,6,14,3,23,2013,13
Minnesota,0,7,3,10,23,Chicago,3,3,14,0,20,2013,13
Houston,10,7,7,7,31,New England,7,0,14,13,34,2013,13
Philadelphia,7,10,7,0,24,Arizona,0,7,7,7,21,2013,13
Buffalo,14,3,7,7,31,Atlanta,7,10,7,7,34,2013,13
San Francisco,3,10,3,7,23,St. Louis,0,3,3,7,13,2013,13
San Diego,0,7,0,3,10,Cincinnati,0,7,7,3,17,2013,13
Kansas City,7,14,0,7,28,Denver,0,14,14,7,35,2013,13
Washington,7,7,3,0,17,N.Y. Giants,0,14,0,10,24,2013,13
Seattle,17,10,7,0,34,New Orleans,0,7,0,0,7,2013,13
Jacksonville,7,10,7,0,24,Houston,0,7,10,3,20,2013,14
Baltimore,7,0,0,22,29,Minnesota,0,3,3,20,26,2013,14
Cincinnati,7,7,14,14,42,Indianapolis,0,0,14,14,28,2013,14
Green Bay,7,3,6,6,22,Atlanta,0,21,0,0,21,2013,14
Washington,0,10,0,0,10,Kansas City,17,21,0,7,45,2013,14
Pittsburgh,7,0,14,7,28,Miami,3,7,14,10,34,2013,14
New England,0,0,11,16,27,Cleveland,3,3,13,7,26,2013,14
N.Y. Jets,10,10,10,7,37,Oakland,0,3,14,10,27,2013,14
Philadelphia,0,0,6,28,34,Detroit,0,8,6,6,20,2013,14
Tampa Bay,14,10,3,0,27,Buffalo,3,0,3,0,6,2013,14
Denver,10,10,14,17,51,Tennessee,14,7,7,0,28,2013,14
Arizona,7,7,9,7,30,St. Louis,3,0,0,7,10,2013,14
San Diego,7,17,7,6,37,N.Y. Giants,0,0,7,7,14,2013,14
San Francisco,6,10,0,3,19,Seattle,0,14,0,3,17,2013,14
New Orleans,0,21,3,7,31,Carolina,6,0,0,7,13,2013,14
Chicago,7,17,11,10,45,Dallas,7,7,0,14,28,2013,14
Denver,10,0,0,10,20,San Diego,3,14,7,3,27,2013,15
Atlanta,14,3,7,3,27,Washington,7,13,0,6,26,2013,15
Jacksonville,3,7,3,7,20,Buffalo,3,17,0,7,27,2013,15
Cleveland,3,7,14,7,31,Chicago,0,10,7,21,38,2013,15
Indianapolis,7,13,5,0,25,Houston,3,0,0,0,3,2013,15
Miami,0,7,3,14,24,New England,3,7,0,10,20,2013,15
Minnesota,7,10,10,21,48,Philadelphia,3,6,13,8,30,2013,15
Tampa Bay,0,7,0,7,14,San Francisco,7,10,3,13,33,2013,15
N.Y. Giants,0,0,0,0,0,Seattle,3,10,3,7,23,2013,15
Carolina,3,13,0,14,30,N.Y. Jets,3,3,7,7,20,2013,15
Oakland,3,14,14,0,31,Kansas City,21,14,14,7,56,2013,15
Tennessee,10,0,7,17,34,Arizona,7,3,10,14,37,2013,15
Dallas,13,13,3,7,36,Green Bay,3,0,14,20,37,2013,15
St. Louis,14,10,3,0,27,New Orleans,0,3,0,13,16,2013,15
Pittsburgh,21,6,3,0,30,Cincinnati,0,7,0,13,20,2013,15
Detroit,7,0,3,6,16,Baltimore,0,9,3,6,18,2013,15
Buffalo,3,7,0,9,19,Miami,0,0,0,0,0,2013,16
Carolina,0,7,3,7,17,New Orleans,0,6,0,7,13,2013,16
Cincinnati,14,14,14,0,42,Minnesota,7,0,7,0,14,2013,16
Washington,3,3,14,3,23,Dallas,7,7,0,10,24,2013,16
Houston,3,3,7,0,13,Denver,3,13,0,21,37,2013,16
Kansas City,7,0,0,0,7,Indianapolis,0,13,10,0,23,2013,16
N.Y. Jets,0,10,0,14,24,Cleveland,3,7,0,3,13,2013,16
St. Louis,0,14,3,6,23,Tampa Bay,7,3,3,0,13,2013,16
Jacksonville,7,6,3,0,16,Tennessee,3,3,7,7,20,2013,16
Seattle,0,3,0,7,10,Arizona,0,3,3,11,17,2013,16
Detroit,0,3,9,8,20,N.Y. Giants,3,10,0,7,23,2013,16
Baltimore,0,0,0,7,7,New England,14,3,3,21,41,2013,16
Green Bay,7,7,7,10,31,Pittsburgh,7,3,21,7,38,2013,16
San Diego,3,7,10,6,26,Oakland,0,10,0,3,13,2013,16
Philadelphia,21,3,9,21,54,Chicago,0,3,8,0,11,2013,16
San Francisco,3,0,10,21,34,Atlanta,0,10,0,14,24,2013,16
Atlanta,7,3,7,3,20,Carolina,0,14,7,0,21,2013,17
Cincinnati,7,10,0,17,34,Baltimore,6,0,11,0,17,2013,17
Indianapolis,17,3,7,3,30,Jacksonville,0,3,0,7,10,2013,17
Minnesota,7,0,0,7,14,Detroit,0,0,7,6,13,2013,17
N.Y. Giants,0,10,7,3,20,Washington,0,6,0,0,6,2013,17
Miami,0,7,0,0,7,N.Y. Jets,0,14,0,6,20,2013,17
Pittsburgh,7,7,3,3,20,Cleveland,0,0,0,7,7,2013,17
Tennessee,0,6,7,3,16,Houston,7,0,0,3,10,2013,17
Oakland,0,0,0,14,14,Denver,14,17,0,3,34,2013,17
Chicago,7,0,14,7,28,Green Bay,0,13,7,13,33,2013,17
New England,6,10,0,18,34,Buffalo,3,0,7,10,20,2013,17
New Orleans,14,14,7,7,42,Tampa Bay,7,7,3,0,17,2013,17
San Diego,7,7,0,10,27,Kansas City,14,7,3,0,24,2013,17
Arizona,0,7,0,13,20,San Francisco,17,0,0,6,23,2013,17
Seattle,7,6,7,7,27,St. Louis,0,0,3,6,9,2013,17
Dallas,0,10,6,6,22,Philadelphia,3,14,0,7,24,2013,17
Seattle,3,14,5,14,36,Green Bay,7,3,0,6,16,2014,1
Atlanta,0,10,14,10,37,New Orleans,6,14,0,14,34,2014,1
Chicago,7,0,10,3,20,Buffalo,7,10,0,3,23,2014,1
Baltimore,0,0,7,9,16,Cincinnati,6,9,0,8,23,2014,1
Houston,0,14,0,3,17,Washington,0,6,0,0,6,2014,1
Miami,7,3,13,10,33,New England,10,10,0,0,20,2014,1
St. Louis,0,0,3,3,6,Minnesota,3,10,7,14,34,2014,1
N.Y. Jets,3,7,3,6,19,Oakland,7,0,0,7,14,2014,1
Philadelphia,0,0,14,20,34,Jacksonville,14,3,0,0,17,2014,1
Pittsburgh,10,17,0,3,30,Cleveland,3,0,14,10,27,2014,1
Kansas City,0,3,0,7,10,Tennessee,0,10,10,6,26,2014,1
Tampa Bay,0,0,0,14,14,Carolina,0,10,0,10,20,2014,1
Dallas,3,0,7,7,17,San Francisco,21,7,0,0,28,2014,1
Denver,3,21,0,7,31,Indianapolis,0,7,3,14,24,2014,1
Detroit,14,0,13,8,35,N.Y. Giants,0,7,0,7,14,2014,1
Arizona,0,6,0,12,18,San Diego,0,3,14,0,17,2014,1
Baltimore,7,3,7,9,26,Pittsburgh,0,3,3,0,6,2014,2
N.Y. Giants,0,7,7,0,14,Arizona,10,0,0,15,25,2014,2
Buffalo,6,3,14,6,29,Miami,0,0,10,0,10,2014,2
Carolina,0,6,7,11,24,Detroit,0,0,7,0,7,2014,2
Cincinnati,3,7,14,0,24,Atlanta,3,0,0,7,10,2014,2
Cleveland,10,6,7,3,26,New Orleans,0,10,7,7,24,2014,2
Tennessee,0,0,10,0,10,Dallas,3,13,7,3,26,2014,2
Minnesota,7,0,0,0,7,New England,10,14,3,3,30,2014,2
Washington,7,14,3,17,41,Jacksonville,0,7,0,3,10,2014,2
San Diego,3,17,7,3,30,Seattle,7,7,7,0,21,2014,2
Tampa Bay,7,0,7,3,17,St. Louis,7,3,3,6,19,2014,2
Denver,7,14,0,3,24,Kansas City,3,7,0,7,17,2014,2
Green Bay,3,13,15,0,31,N.Y. Jets,14,7,3,0,24,2014,2
Oakland,0,0,0,14,14,Houston,14,3,10,3,30,2014,2
San Francisco,10,7,3,0,20,Chicago,0,7,0,21,28,2014,2
Indianapolis,7,10,3,7,27,Philadelphia,3,3,14,10,30,2014,2
Atlanta,21,14,21,0,56,Tampa Bay,0,0,0,14,14,2014,3
Cleveland,7,0,14,0,21,Baltimore,3,7,7,6,23,2014,3
Cincinnati,10,9,7,7,33,Tennessee,0,0,0,7,7,2014,3
St. Louis,7,14,0,10,31,Dallas,0,10,10,14,34,2014,3
Detroit,7,5,0,7,19,Green Bay,7,0,0,0,7,2014,3
Jacksonville,0,0,3,14,17,Indianapolis,10,20,0,14,44,2014,3
New England,0,10,0,6,16,Oakland,3,0,6,0,9,2014,3
New Orleans,13,0,0,7,20,Minnesota,0,6,3,0,9,2014,3
N.Y. Giants,0,14,3,13,30,Houston,0,0,10,7,17,2014,3
Philadelphia,7,14,6,10,37,Washington,14,6,7,7,34,2014,3
Buffalo,0,3,7,0,10,San Diego,7,6,7,2,22,2014,3
Arizona,3,3,14,3,23,San Francisco,7,7,0,0,14,2014,3
Miami,0,3,12,0,15,Kansas City,0,14,7,13,34,2014,3
Seattle,3,14,0,3,26,Denver,3,0,0,17,20,2014,3
Carolina,3,0,3,13,19,Pittsburgh,3,6,14,14,37,2014,3
N.Y. Jets,3,10,3,3,19,Chicago,14,3,7,3,27,2014,3
N.Y. Jets,3,10,3,3,19,Chicago,14,3,7,3,27,2014,4
N.Y. Jets,3,10,3,3,19,Green Bay,14,14,14,0,42,2014,5
N.Y. Jets,3,10,3,3,19,Detroit,7,7,0,0,14,2014,5
N.Y. Jets,3,10,3,3,19,Carolina,7,7,7,10,31,2014,5
N.Y. Jets,3,10,3,3,19,Tennessee,7,21,0,0,28,2014,5
N.Y. Jets,3,10,3,3,19,Dallas,0,3,7,7,20,2014,5
N.Y. Jets,3,10,3,3,19,Indianapolis,3,3,7,7,20,2014,5
N.Y. Jets,3,10,3,3,19,New Orleans,6,7,7,11,37,2014,5
N.Y. Jets,3,10,3,3,19,N.Y. Giants,7,3,7,13,30,2014,5
N.Y. Jets,3,10,3,3,19,Philadelphia,13,7,14,0,34,2014,5
N.Y. Jets,3,10,3,3,19,Jacksonville,3,3,3,0,9,2014,5
N.Y. Jets,3,10,3,3,19,Denver,7,14,3,17,41,2014,5
N.Y. Jets,3,10,3,3,19,San Diego,7,14,7,3,31,2014,5
N.Y. Jets,3,10,3,3,19,San Francisco,3,10,3,6,22,2014,5
N.Y. Jets,3,10,3,3,19,New England,14,6,14,9,43,2014,5
N.Y. Jets,3,10,3,3,19,Washington,0,7,3,7,17,2014,5
N.Y. Jets,3,10,3,3,19,Houston,0,14,7,7,28,2014,6
N.Y. Jets,3,10,3,3,19,Tampa Bay,0,0,10,7,17,2014,6
N.Y. Jets,3,10,3,3,19,Cincinnati,0,17,0,17,37,2014,6
N.Y. Jets,3,10,3,3,19,Cleveland,0,21,3,7,31,2014,6
N.Y. Jets,3,10,3,3,19,N.Y. Jets,7,0,3,7,17,2014,6
N.Y. Jets,3,10,3,3,19,Minnesota,0,0,0,3,3,2014,6
N.Y. Jets,3,10,3,3,19,Miami,3,0,7,14,24,2014,6
N.Y. Jets,3,10,3,3,19,Buffalo,0,7,7,8,22,2014,6
N.Y. Jets,3,10,3,3,19,Tennessee,3,7,3,3,16,2014,6
N.Y. Jets,3,10,3,3,19,Oakland,7,7,7,7,28,2014,6
N.Y. Jets,3,10,3,3,19,Arizona,7,7,3,13,30,2014,6
N.Y. Jets,3,10,3,3,19,Atlanta,3,0,10,0,13,2014,6
N.Y. Jets,3,10,3,3,19,Seattle,10,0,10,3,23,2014,6
N.Y. Jets,3,10,3,3,19,Philadelphia,10,10,7,0,27,2014,6
N.Y. Jets,3,10,3,3,19,St. Louis,14,0,0,3,17,2014,6
N.Y. Jets,3,10,3,3,19,New England,7,10,3,7,27,2014,7
N.Y. Jets,3,10,3,3,19,Baltimore,7,10,3,9,29,2014,7
N.Y. Jets,3,10,3,3,19,Buffalo,0,10,0,7,17,2014,7
N.Y. Jets,3,10,3,3,19,Detroit,0,3,7,14,24,2014,7
N.Y. Jets,3,10,3,3,19,Green Bay,21,7,10,0,38,2014,7
N.Y. Jets,3,10,3,3,19,Indianapolis,3,7,7,10,27,2014,7
N.Y. Jets,3,10,3,3,19,Jacksonville,0,7,3,14,24,2014,7
N.Y. Jets,3,10,3,3,19,Chicago,0,0,7,7,14,2014,7
N.Y. Jets,3,10,3,3,19,St. Louis,7,14,0,7,28,2014,7
N.Y. Jets,3,10,3,3,19,Washington,3,3,7,6,19,2014,7
N.Y. Jets,3,10,3,3,19,San Diego,7,7,0,6,20,2014,7
N.Y. Jets,3,10,3,3,19,Oakland,0,10,3,0,13,2014,7
N.Y. Jets,3,10,3,3,19,Dallas,7,7,7,10,31,2014,7
N.Y. Jets,3,10,3,3,19,Denver,14,7,21,0,42,2014,7
N.Y. Jets,3,10,3,3,19,Pittsburgh,0,24,0,6,30,2014,7
N.Y. Jets,3,10,3,3,19,Denver,0,14,14,7,35,2014,8
N.Y. Jets,3,10,3,3,19,Atlanta,14,7,0,0,21,2014,8
N.Y. Jets,3,10,3,3,19,N.Y. Jets,0,17,0,6,23,2014,8
N.Y. Jets,3,10,3,3,19,Cincinnati,7,0,10,10,27,2014,8
N.Y. Jets,3,10,3,3,19,Tennessee,3,0,6,7,16,2014,8
N.Y. Jets,3,10,3,3,19,Kansas City,0,10,10,14,34,2014,8
N.Y. Jets,3,10,3,3,19,Jacksonville,0,3,3,7,13,2014,8
N.Y. Jets,3,10,3,3,19,Tampa Bay,0,0,0,13,13,2014,8
N.Y. Jets,3,10,3,3,19,New England,7,31,7,6,51,2014,8
N.Y. Jets,3,10,3,3,19,Carolina,3,3,0,3,9,2014,8
N.Y. Jets,3,10,3,3,19,Arizona,0,7,7,10,24,2014,8
N.Y. Jets,3,10,3,3,19,Cleveland,6,3,0,14,23,2014,8
N.Y. Jets,3,10,3,3,19,Pittsburgh,7,28,7,9,51,2014,8
N.Y. Jets,3,10,3,3,19,New Orleans,10,6,14,14,44,2014,8
N.Y. Jets,3,10,3,3,19,Dallas,0,7,3,7,17,2014,8
N.Y. Jets,3,10,3,3,19,Dallas,0,7,3,7,17,2014,9
N.Y. Jets,3,10,3,3,19,Dallas,0,7,3,7,17,2014,10
N.Y. Jets,3,10,3,3,19,Dallas,0,7,3,7,17,2014,11
N.Y. Jets,3,10,3,3,19,Oakland,7,7,3,7,24,2014,12
N.Y. Jets,3,10,3,3,19,Chicago,0,0,21,0,21,2014,12
N.Y. Jets,3,10,3,3,19,Houston,0,3,10,0,13,2014,12
N.Y. Jets,3,10,3,3,19,Atlanta,7,7,0,10,24,2014,12
N.Y. Jets,3,10,3,3,19,Minnesota,0,10,3,8,21,2014,12
N.Y. Jets,3,10,3,3,19,Indianapolis,3,3,14,3,23,2014,12
N.Y. Jets,3,10,3,3,19,New England,7,17,3,7,34,2014,12
N.Y. Jets,3,10,3,3,19,Philadelphia,17,10,7,9,43,2014,12
N.Y. Jets,3,10,3,3,19,San Diego,3,3,14,7,27,2014,12
N.Y. Jets,3,10,3,3,19,Seattle,3,6,10,0,19,2014,12
N.Y. Jets,3,10,3,3,19,Denver,3,14,0,22,39,2014,12
N.Y. Jets,3,10,3,3,19,San Francisco,7,3,0,7,17,2014,12
